180 11250 15.987 17.136
200 11250 12.807 13.733
220 11250 10.727 11.509
240 11250 9.220 9.897
260 11250 8.107 8.706
280 11250 7.286 7.829
300 11250 6.719 7.225
320 11250 6.401 6.886
325 11250 6.369 6.853
330 11250 6.364 6.849
335 11250 6.392 6.880
340 11250 6.466 6.961
345 11250 6.627 7.135
350 11250 6.823 7.347
355 11250 6.953 7.529
360 11250 7.022 7.563
380 11250 6.844 7.375
400 11250 6.265 6.755
420 11250 5.545 5.982
440 11250 4.812 5.195
460 11250 4.129 4.461
480 11250 3.519 3.805
500 11250 2.988 3.233
520 11250 2.222 2.405
540 11250 0.448 0.486
100 11500 51.503 55.083
120 11500 37.103 39.700
140 11500 28.041 30.008
160 11500 21.663 23.197
180 11500 16.648 17.836
200 11500 13.352 14.311
220 11500 11.197 12.007
240 11500 9.634 10.337
260 11500 8.480 9.103
280 11500 7.629 8.193
300 11500 7.043 7.569
320 11500 6.715 7.221
325 11500 6.683 7.187
330 11500 6.679 7.184
335 11500 6.710 7.218
340 11500 6.790 7.305
345 11500 6.961 7.489
350 11500 7.168 7.714
355 11500 7.306 7.863
360 11500 7.380 7.944
380 11500 7.201 7.755
400 11500 6.597 7.108
420 11500 5.844 6.300
440 11500 5.075 5.476
460 11500 4.359 4.706
480 11500 3.718 4.017
500 11500 3.160 3.416
520 11500 2.351 2.543
540 11500 0.475 0.514
100 11750 53.287 56.967
120 11750 38.447 41.120
140 11750 29.098 31.126
160 11750 22.508 24.091
180 11750 17.319 18.546
200 11750 13.906 14.898
220 11750 11.674 12.512
240 11750 10.055 10.783
260 11750 8.860 9.505
280 11750 7.978 8.563
300 11750 7.372 7.918
320 11750 7.036 7.561
325 11750 7.004 7.528
330 11750 7.001 7.526
335 11750 7.036 7.564
340 11750 7.120 7.656
345 11750 7.301 7.851
350 11750 7.521 8.088
355 11750 7.667 8.247
360 11750 7.747 8.333
380 11750 7.565 8.142
400 11750 6.936 7.469
420 11750 6.149 6.625
440 11750 5.345 5.763
460 11750 4.594 4.957
480 11750 3.922 4.235
500 11750 3.336 3.604
520 11750 2.484 2.685
540 11750 0.502 0.543
100 12000 55.084 58.865
120 12000 39.806 42.555
140 12000 30.166 32.268
160 12000 23.363 24.997
180 12000 17.998 19.264
200 12000 14.468 15.492
220 12000 12.159 13.025
240 12000 10.483 11.236
260 12000 9.246 9.914
280 12000 8.333 8.940
300 12000 7.708 8.274
320 12000 7.363 7.908
325 12000 7.331 7.875
330 12000 7.330 7.875
335 12000 7.367 7.916
340 12000 7.457 8.014
345 12000 7.648 8.220
350 12000 7.880 8.470
355 12000 8.035 8.638
360 12000 8.121 8.730
380 12000 7.937 8.537
400 12000 7.283 7.838
420 12000 6.462 6.958
440 12000 5.622 6.056
460 12000 4.836 5.213
480 12000 4.131 4.457
500 12000 3.516 3.797
520 12000 2.621 2.831
540 12000 0.530 0.573
100 12250 56.897 60.779
120 12250 41.176 44.002
140 12250 31.246 33.409
160 12250 24.229 25.912
180 12250 18.686 19.991
200 12250 15.037 16.095
220 12250 12.650 13.545
240 12250 10.917 11.696
260 12250 9.638 10.330
280 12250 8.695 9.323
300 12250 8.049 8.636
320 12250 7.696 8.262
325 12250 7.664 8.229
330 12250 7.665 8.230
335 12250 7.706 8.275
340 12250 7.801 8.379
345 12250 8.003 8.596
350 12250 8.247 8.859
355 12250 8.411 9.036
360 12250 8.502 9.135
380 12250 8.316 8.940
400 12250 7.638 8.215
420 12250 6.782 7.298
440 12250 5.904 6.357
460 12250 5.083 5.476
480 12250 4.345 4.685
500 12250 3.702 3.994
520 12250 2.761 2.980
540 12250 0.559 0.604
100 12500 58.725 62.709
120 12500 42.558 45.463
140 12500 32.338 34.561
160 12500 25.104 26.838
180 12500 19.383 20.727
200 12500 15.614 16.705
220 12500 13.148 14.072
240 12500 11.358 12.162
260 12500 10.036 10.752
280 12500 9.063 9.713
300 12500 8.397 9.004
320 12500 8.035 8.621
325 12500 8.004 8.588
330 12500 8.006 8.592
335 12500 8.050 8.640
340 12500 8.152 8.751
345 12500 8.364 8.979
350 12500 8.621 9.255
355 12500 8.794 9.442
360 12500 8.891 9.547
380 12500 8.704 9.351
400 12500 8.000 8.599
420 12500 7.108 7.645
440 12500 6.193 6.664
460 12500 5.335 5.744
480 12500 4.565 4.918
500 12500 3.891 4.195
520 12500 2.904 3.133
540 12500 0.588 0.635
100 12750 60.567 64.654
120 12750 43.953 46.937
140 12750 33.440 35.724
160 12750 25.989 27.774
180 12750 20.088 21.471
200 12750 16.199 17.323
220 12750 13.653 14.606
240 12750 11.806 12.636
260 12750 10.441 11.180
280 12750 9.436 10.109
300 12750 8.750 9.378
320 12750 8.380 8.986
325 12750 8.349 8.954
330 12750 8.353 8.960
335 12750 8.401 9.012
340 12750 8.509 9.129
345 12750 8.732 9.369
350 12750 9.002 9.659
355 12750 9.184 9.856
360 12750 9.287 9.967
380 12750 9.098 9.770
400 12750 8.369 8.991
420 12750 7.442 7.999
440 12750 6.488 6.978
460 12750 5.594 6.019
480 12750 4.789 5.156
500 12750 4.085 4.401
520 12750 3.051 3.289
540 12750 0.619 0.667
100 13000 62.424 66.613
120 13000 45.361 48.424
140 13000 34.553 36.897
160 13000 26.883 28.720
180 13000 20.801 22.225
200 13000 16.790 17.948
220 13000 14.165 15.148
240 13000 12.260 13.115
260 13000 10.851 11.615
280 13000 9.815 10.510
300 13000 9.109 9.758
320 13000 8.731 9.357
325 13000 8.700 9.326
330 13000 8.706 9.333
335 13000 8.758 9.390
340 13000 8.872 9.514
345 13000 9.106 9.766
350 13000 9.389 10.070
355 13000 9.582 10.277
360 13000 9.690 10.395
380 13000 9.500 10.196
400 13000 8.745 9.390
420 13000 7.782 8.361
440 13000 6.790 7.298
460 13000 5.857 6.299
480 13000 5.018 5.400
500 13000 4.284 4.612
520 13000 3.201 3.449
540 13000 0.649 0.700
100 13250 64.294 68.586
120 13250 46.781 49.922
140 13250 35.676 38.081
160 13250 27.787 29.674
180 13250 21.522 22.987
200 13250 17.389 18.580
220 13250 14.684 15.696
240 13250 12.720 13.602
260 13250 11.268 12.055
280 13250 10.200 10.918
300 13250 9.474 10.144
320 13250 9.087 9.735
325 13250 9.057 9.704
330 13250 9.065 9.713
335 13250 9.120 9.774
340 13250 9.241 9.904
345 13250 9.487 10.169
350 13250 9.784 10.488
355 13250 9.986 10.706
360 13250 10.101 10.831
380 13250 9.910 10.630
400 13250 9.128 9.796
420 13250 8.129 8.729
440 13250 7.097 7.624
460 13250 6.126 6.585
480 13250 5.252 5.648
500 13250 4.486 4.827
520 13250 3.355 3.612
540 13250 0.681 0.734
100 13500 66.177 70.572
120 13500 48.212 51.431
140 13500 36.809 39.276
160 13500 28.700 30.638
180 13500 22.251 23.757
200 13500 17.995 19.219
220 13500 15.209 16.251
240 13500 13.186 14.094
260 13500 11.690 12.501
280 13500 10.591 11.331
300 13500 9.845 10.537
320 13500 9.449 10.118
325 13500 9.420 10.087
330 13500 9.429 10.099
335 13500 9.489 10.164
340 13500 9.616 10.302
345 13500 9.874 10.579
350 13500 10.185 10.913
355 13500 10.397 11.142
360 13500 10.519 11.273
380 13500 10.327 11.071
400 13500 9.519 10.210
420 13500 8.483 9.104
440 13500 7.411 7.957
460 13500 6.401 6.876
480 13500 5.491 5.902
500 13500 4.693 5.047
520 13500 3.512 3.779
540 13500 0.713 0.768
100 13750 68.073 72.571
120 13750 49.654 52.952
140 13750 37.953 40.482
160 13750 29.622 31.598
180 13750 22.987 24.535
200 13750 18.607 19.865
220 13750 15.740 16.812
240 13750 13.657 14.592
260 13750 12.118 12.954
280 13750 10.987 11.750
300 13750 10.221 10.934
320 13750 9.817 10.507
325 13750 9.788 10.477
330 13750 9.800 10.491
335 13750 9.863 10.560
340 13750 9.997 10.705
345 13750 10.267 10.995
350 13750 10.592 11.344
355 13750 10.815 11.584
360 13750 10.944 11.723
380 13750 10.751 11.521
400 13750 9.916 10.631
420 13750 8.843 9.485
440 13750 7.730 8.296
460 13750 6.681 7.173
480 13750 5.735 6.161
500 13750 4.905 5.271
520 13750 3.672 3.949
540 13750 0.746 0.803
100 14000 69.981 74.582
120 14000 51.107 54.483
140 14000 39.107 41.699
160 14000 30.554 32.593
180 14000 23.731 25.321
200 14000 19.227 20.519
220 14000 16.278 17.380
240 14000 14.135 15.097
260 14000 12.552 13.412
280 14000 11.388 12.174
300 14000 10.602 11.337
320 14000 10.191 10.902
325 14000 10.162 10.873
330 14000 10.176 10.889
335 14000 10.244 10.963
340 14000 10.385 11.115
345 14000 10.667 11.418
350 14000 11.006 11.782
355 14000 11.239 12.033
360 14000 11.375 12.180
380 14000 11.182 11.978
400 14000 10.320 11.059
420 14000 9.209 9.873
440 14000 8.055 8.640
460 14000 6.967 7.476
480 14000 5.984 6.424
500 14000 5.120 5.500
520 14000 3.836 4.123
540 14000 0.780 0.839
